year,epi_week,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,n_dias,fecha_inicio,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2024,41,22.442857142857143,14.528571428571428,18.142857142857142,11.200000000000001,72.35714285714286,18.142857142857142,7,2024-10-07,1.167857142857141,6.2,12.17857142857143
2024,42,25.97142857142857,16.1,20.7,0.7,70.21428571428571,20.7,7,2024-10-14,2.1035714285714278,-5.925000000000001,2.392857142857139
2024,43,25.057142857142857,15.842857142857143,20.25714285714286,32.300000000000004,70.92857142857143,20.25714285714286,7,2024-10-21,0.40714285714285836,1.2750000000000057,6.142857142857153
2024,44,28.185714285714287,18.428571428571427,23.2,4.6,64.64285714285714,23.2,7,2024-10-28,5.1535714285714285,-12.049999999999999,2.8214285714285694
2024,45,25.542857142857144,15.799999999999999,20.771428571428572,37.1,64.92857142857143,20.771428571428572,7,2024-11-04,0.6999999999999993,8.8,1.1607142857142847
2024,46,27.52857142857143,15.714285714285714,21.24285714285714,24.700000000000003,58.57142857142857,21.24285714285714,7,2024-11-11,-0.6071428571428577,4.2500000000000036,0.2321428571428612
2024,47,25.900000000000002,17.45714285714286,21.37142857142857,4.3999999999999995,64.5,21.37142857142857,7,2024-11-18,0.22499999999999787,-3.8500000000000005,4.553571428571431
2024,48,26.3,19.542857142857144,22.571428571428573,42.3,72.71428571428571,22.571428571428573,7,2024-11-25,-0.38928571428571246,17.174999999999997,4.714285714285708
2024,49,25.357142857142858,13.685714285714285,19.75714285714286,12.3,53.357142857142854,19.75714285714286,7,2024-12-02,-3.4499999999999993,-2.2749999999999986,-7.0714285714285765
2024,50,28.32857142857143,18.142857142857142,23.099999999999998,0.7,59.92857142857143,23.099999999999998,7,2024-12-09,-0.8321428571428591,-18.125,-2.0714285714285694
2024,51,27.87142857142857,18.085714285714285,22.771428571428572,3.3,56.285714285714285,22.771428571428572,7,2024-12-16,-0.3249999999999993,-4.125000000000001,-4.732142857142854
2024,52,27.428571428571427,17.014285714285712,21.928571428571427,1.9,59.57142857142857,21.928571428571427,7,2024-12-23,-2.8385714285714307,-2.1599999999999997,2.607142857142861
2025,1,29.685714285714287,19.071428571428573,23.885714285714283,9.4,58.57142857142857,23.885714285714283,7,2024-12-30,-2.151428571428575,4.1,5.376190476190473
2025,2,29.82857142857143,20.771428571428572,24.75714285714286,0.0,56.214285714285715,24.75714285714286,7,2025-01-06,-1.7214285714285715,-2.825,2.642857142857146
2025,3,31.414285714285715,22.428571428571427,26.428571428571427,19.4,59.714285714285715,26.755904188767026,7,2025-01-13,0.9392857142857132,-9.450000000000003,-6.607142857142854
2025,4,31.857142857142858,21.942857142857143,26.75714285714286,4.7,57.42857142857143,27.44249799627911,7,2025-01-20,1.3750000000000036,-3.0999999999999996,-3.1607142857142847
2025,5,31.41428571428571,22.37142857142857,26.542857142857144,4.2,61.92857142857143,26.803754098271106,7,2025-01-27,1.085714285714289,-8.575,0.9464285714285694
2025,6,30.900000000000002,21.914285714285715,26.185714285714287,95.69999999999999,66.07142857142857,26.599100045829182,7,2025-02-03,-0.09642857142857153,58.79999999999999,5.625
